OrderID,OrderDate,ShippedDate,CustomerID,Freight
22681,2018-12-25 06:00:15,2019-01-03 08:11:56,PERIC,400.5
15574,2021-07-29 15:24:40,2021-07-31 09:47:27,LONEP,400.25
16920,2020-01-16 03:51:23,2020-01-18 11:40:05,CONSH,400.25
21892,2021-06-02 19:15:52,2021-06-15 23:14:28,FOLIG,400.25
23380,2018-05-29 02:38:41,2018-06-08 05:15:50,ALFKI,400.25
12255,2016-12-03 01:38:14,2016-12-22 20:25:06,TORTU,400.0
12364,2019-04-15 01:14:32,2019-04-15 21:48:53,GALED,400.0
14408,2016-11-21 21:20:24,2016-11-21 23:52:53,QUICK,400.0
17046,2015-07-19 16:49:55,2015-07-23 08:33:45,SPECD,400.0
17448,2020-08-05 06:57:59,2020-08-21 19:26:57,BSBEV,400.0
18489,2018-02-02 18:02:57,2018-02-04 03:43:30,FISSA,400.0
20358,2016-11-23 02:39:45,2016-12-08 22:47:16,FAMIA,400.0
21000,2016-09-09 10:00:52,2016-09-16 18:10:34,CACTU,400.0
22624,2019-01-31 16:55:19,2019-02-03 18:27:02,VICTE,400.0
24621,2018-08-31 14:45:08,2018-09-03 15:30:18,HANAR,400.0
11543,2016-11-08 19:19:16,2016-11-09 02:50:53,BOTTM,399.75
13125,2021-02-10 19:46:15,2021-02-11 16:14:41,CACTU,399.75
14262,2012-07-12 11:39:39,2012-07-13 21:20:47,RANCH,399.75
17897,2023-04-22 00:00:02,2023-04-27 23:09:56,CONSH,399.75
18439,2015-01-31 08:02:13,2015-02-14 19:59:29,SUPRD,399.75
24735,2021-11-11 19:33:00,2021-12-04 10:57:07,BSBEV,399.75
26131,2015-04-04 01:48:17,2015-04-05 06:49:15,FRANK,399.75
15614,2023-04-20 17:30:26,2023-04-26 14:59:28,VICTE,399.5
19814,2023-09-16 21:54:23,2023-09-21 13:42:18,RICAR,399.5
25521,2018-05-27 11:27:07,2018-06-04 10:13:22,KOENE,399.5
13416,2022-01-03 01:42:38,2022-01-04 14:23:19,BLAUS,399.25
14812,2019-06-16 22:22:51,2019-07-07 19:42:35,HUNGO,399.25
17979,2021-12-07 07:49:20,2021-12-10 18:40:06,LAMAI,399.25
18511,2019-06-25 03:46:28,2019-06-30 09:05:43,SAVEA,399.25
21794,2015-05-31 19:27:46,2015-06-25 05:04:51,GODOS,399.25
21964,2019-08-25 11:17:07,2019-08-25 19:41:15,OCEAN,399.25
22639,2019-11-05 18:30:32,2019-11-25 21:42:29,ALFKI,399.25
24588,2016-03-04 03:17:41,2016-03-12 08:35:03,SEVES,399.25
24938,2020-01-21 11:16:33,2020-01-23 23:48:23,ROMEY,399.25
13705,2012-08-07 00:09:09,2012-08-09 15:43:36,BERGS,399.0
16410,2018-12-02 02:41:13,2018-12-24 11:24:23,LONEP,399.0
16444,2020-08-11 23:24:32,2020-08-17 06:27:51,SPECD,399.0
16475,2014-09-22 04:39:42,2014-09-29 23:43:26,FAMIA,399.0
17029,2016-11-25 02:11:48,2016-12-01 13:58:17,SAVEA,399.0
18382,2013-05-25 05:25:32,2013-06-05 23:17:50,WELLI,399.0
21485,2013-08-12 18:56:21,2013-08-16 21:12:47,QUEEN,399.0
25403,2018-01-28 06:47:27,2018-01-30 17:13:36,DUMON,399.0
26099,2019-08-23 04:19:17,2019-09-01 15:25:26,SUPRD,399.0
26267,2020-06-28 20:37:41,2020-06-30 10:03:19,LETSS,399.0
16616,2018-01-15 11:04:31,2018-01-17 09:55:24,MORGK,398.75
18062,2022-01-23 01:04:43,2022-02-10 00:18:17,THECR,398.75
18370,2014-12-23 23:53:25,2015-01-09 01:00:41,GOURL,398.75
19249,2021-10-14 06:42:57,2021-11-04 11:22:24,ANTON,398.75
24434,2023-08-28 03:27:42,2023-09-19 00:24:31,LINOD,398.75
24637,2013-09-19 11:55:33,2013-09-22 16:01:08,FRANR,398.75
25880,2013-11-06 20:52:13,2013-11-14 20:46:12,OCEAN,398.75
14290,2019-01-09 22:25:39,2019-01-14 04:09:48,LETSS,398.5
15184,2018-08-11 17:46:35,2018-08-12 18:59:05,LETSS,398.5
15519,2014-08-04 12:50:38,2014-08-17 07:36:53,QUEEN,398.5
16116,2014-06-06 13:25:12,2014-06-10 02:36:39,SIMOB,398.5
17179,2021-01-07 07:42:29,2021-01-13 10:41:37,HUNGC,398.5
17233,2021-06-16 01:49:57,2021-06-16 03:32:56,GROSR,398.5
17646,2017-05-07 13:52:26,2017-05-11 23:32:27,PARIS,398.5
19526,2016-03-11 03:39:06,2016-03-18 23:53:03,QUEDE,398.5
20312,2016-01-29 08:09:06,2016-02-05 13:16:29,MORGK,398.5
21299,2016-05-11 11:11:49,2016-05-14 22:07:49,MAISD,398.5
22239,2020-11-28 01:44:25,2020-11-30 20:42:52,PARIS,398.5
24931,2014-11-19 17:54:08,2014-11-24 14:18:35,LACOR,398.5
26523,2015-01-22 06:02:27,2015-01-31 18:39:15,ROMEY,398.5
12446,2021-06-17 23:20:06,2021-06-18 04:27:58,FOLKO,398.25
13210,2021-12-06 21:40:38,2021-12-14 18:08:36,BSBEV,398.25
13556,2014-12-05 08:30:47,2014-12-06 11:46:52,WANDK,398.25
19235,2020-04-16 23:29:04,2020-04-18 17:05:43,TORTU,398.25
20262,2015-03-02 14:48:54,2015-03-14 18:28:23,SIMOB,398.25
20384,2015-01-25 01:15:35,2015-01-25 02:50:06,TORTU,398.25
21009,2019-04-15 13:28:41,2019-04-15 23:56:34,TRADH,398.25
21260,2021-08-25 02:34:01,2021-08-25 23:30:17,OCEAN,398.25
24321,2013-12-16 13:47:38,2013-12-23 21:50:05,LACOR,398.25
24457,2013-12-14 00:09:30,2013-12-15 14:39:52,TRAIH,398.25
24591,2013-01-20 21:37:47,2013-01-21 13:49:46,QUEDE,398.25
25228,2022-11-03 03:36:47,2022-11-04 04:04:38,SPECD,398.25
26408,2017-09-25 06:00:56,2017-09-25 17:35:15,WOLZA,398.25
14020,2012-07-14 11:57:11,2012-08-03 11:05:13,MORGK,398.0
19245,2014-01-18 04:37:23,2014-01-29 21:01:11,EASTC,398.0
20169,2015-11-06 09:14:26,2015-11-18 19:46:36,FURIB,398.0
20652,2023-04-22 18:30:57,2023-05-03 07:40:37,FURIB,398.0
21858,2018-09-11 21:38:59,2018-09-24 02:38:25,FAMIA,398.0
24871,2018-01-07 19:41:54,2018-01-09 16:09:50,CONSH,398.0
25446,2023-06-17 23:06:04,2023-06-18 01:42:26,ANTON,398.0
25698,2021-04-20 15:39:47,2021-05-02 15:54:30,WELLI,398.0
26052,2020-03-17 22:48:59,2020-03-18 23:21:44,ANATR,398.0
12659,2018-11-02 10:50:05,2018-11-03 10:12:07,LACOR,397.75
12693,2023-01-18 19:53:54,2023-02-04 14:58:20,CACTU,397.75
15870,2020-06-07 20:41:14,2020-06-11 04:45:45,BERGS,397.75
17184,2020-08-20 22:04:53,2020-08-22 19:51:55,LETSS,397.75
17314,2014-11-23 03:02:21,2014-12-12 01:15:39,BLONP,397.75
18299,2017-05-21 06:02:43,2017-05-24 01:18:33,HUNGC,397.75
20643,2016-06-23 14:00:54,2016-06-25 13:00:22,FRANS,397.75
22897,2014-11-24 05:40:59,2014-11-25 17:36:20,QUEDE,397.75
23876,2012-07-29 16:39:02,2012-08-01 09:03:59,HILAA,397.75
24223,2021-08-18 00:11:15,2021-08-18 11:43:09,FOLKO,397.75
11846,2016-12-17 06:53:16,2016-12-18 19:24:23,TORTU,397.5
12155,2023-08-16 06:11:45,2023-08-17 00:53:56,Val2 ,397.5
16342,2014-02-25 07:43:16,2014-03-07 19:25:28,LACOR,397.5
16762,2014-08-29 14:15:22,2014-08-31 08:26:43,TOMSP,397.5
18395,2017-11-14 10:54:41,2017-11-25 07:00:55,HANAR,397.5
19758,2021-01-31 20:14:54,2021-02-27 05:34:31,WARTH,397.5
21374,2013-11-22 12:39:39,2013-11-23 01:59:52,CONSH,397.5
21554,2014-08-17 13:46:48,2014-08-22 09:58:11,TRADH,397.5
14673,2021-01-26 03:14:45,2021-01-26 15:26:54,BOLID,397.25
14793,2015-04-06 05:55:30,2015-04-21 20:41:45,RANCH,397.25
15921,2012-11-20 08:36:25,2012-12-11 08:51:21,PRINI,397.25
16481,2023-05-27 13:15:57,2023-05-30 19:42:24,ERNSH,397.25
16917,2018-02-21 16:04:10,2018-02-28 16:46:17,FOLKO,397.25
19553,2015-07-15 09:11:17,2015-07-22 02:45:52,WOLZA,397.25
20730,2022-10-13 18:06:33,2022-10-14 05:17:42,WELLI,397.25
25573,2013-08-23 08:04:56,2013-08-24 16:05:17,FISSA,397.25
25633,2020-06-10 11:44:39,2020-06-15 02:11:05,LAMAI,397.25
11864,2022-08-19 04:56:20,2022-09-02 03:20:53,BONAP,397.0
12967,2017-06-29 08:36:51,2017-07-08 21:25:30,WILMK,397.0
18129,2022-10-17 17:44:34,2022-10-27 21:26:36,QUEDE,397.0
18907,2020-01-18 03:45:36,2020-01-23 22:09:09,QUEEN,397.0
21352,2015-07-22 23:49:13,2015-07-27 23:33:39,LAUGB,397.0
22975,2020-11-13 11:28:34,2020-12-02 10:00:23,BSBEV,397.0
23701,2016-01-03 04:44:39,2016-01-10 10:33:38,DUMON,397.0
24007,2016-10-18 17:55:09,2016-11-14 13:13:21,LAUGB,397.0
25680,2012-09-10 18:15:45,2012-09-18 21:37:19,QUEEN,397.0
25918,2019-01-06 13:30:41,2019-01-15 08:58:15,VICTE,397.0
26331,2019-05-23 15:54:11,2019-06-01 18:43:49,MEREP,397.0
12741,2019-03-02 20:47:51,2019-03-20 09:19:55,COMMI,396.75
13278,2015-01-21 01:13:18,2015-01-25 03:32:55,LINOD,396.75
13619,2017-08-16 08:36:38,2017-08-21 03:35:56,ANATR,396.75
16214,2017-04-01 18:00:18,2017-04-03 18:48:27,LAUGB,396.75
18991,2018-06-22 00:11:53,2018-06-25 09:17:44,DRACD,396.75
23124,2020-08-19 03:47:11,2020-08-28 17:54:05,CACTU,396.75
24758,2019-10-18 21:10:40,2019-10-21 06:48:29,DUMON,396.75
25519,2014-03-05 14:13:48,2014-03-26 14:49:47,PICCO,396.75
25796,2013-12-29 23:58:08,2014-01-01 09:03:19,WARTH,396.75
26030,2013-07-29 16:09:07,2013-08-21 08:34:38,CHOPS,396.75
12788,2013-03-30 20:58:14,2013-04-17 01:57:07,KOENE,396.5
12924,2013-11-29 10:29:59,2013-11-30 15:01:50,HANAR,396.5
16125,2023-09-23 03:13:28,2023-10-01 22:58:58,OLDWO,396.5
18992,2019-07-14 11:26:25,2019-08-08 21:21:58,MEREP,396.5
22312,2014-06-25 07:03:34,2014-07-04 16:20:51,RATTC,396.5
25048,2015-11-19 14:17:19,2015-12-04 19:33:10,ALFKI,396.5
13927,2014-05-04 20:43:48,2014-05-10 07:28:17,PRINI,396.25
14422,2018-06-03 01:52:53,2018-06-14 20:30:43,RANCH,396.25
17491,2020-05-02 08:41:57,2020-05-29 15:27:03,RICSU,396.25
20913,2020-12-12 17:31:01,2020-12-15 07:46:48,EASTC,396.25
13497,2022-05-13 04:35:09,2022-05-13 04:56:01,TOMSP,396.0
14080,2022-12-02 10:54:12,2022-12-15 02:23:45,WARTH,396.0
15725,2018-02-21 04:10:45,2018-02-26 00:22:40,BOLID,396.0
16045,2015-09-07 13:02:57,2015-09-08 15:06:22,QUICK,396.0
16166,2017-02-27 15:32:23,2017-02-27 18:34:22,BLAUS,396.0
17377,2022-05-08 08:27:41,2022-05-13 11:19:22,RATTC,396.0
17653,2022-07-02 03:33:49,2022-07-10 12:36:41,LILAS,396.0
22768,2016-03-06 00:30:17,2016-03-07 12:49:13,BOTTM,396.0
24171,2022-08-25 02:27:46,2022-08-28 11:15:21,SAVEA,396.0
26143,2022-08-01 01:27:34,2022-08-05 17:35:34,MORGK,396.0
11594,2017-03-01 19:28:21,2017-03-03 12:54:38,OCEAN,395.75
17003,2022-09-24 04:15:59,2022-10-02 04:40:39,COMMI,395.75
18843,2022-02-07 03:48:17,2022-02-10 12:16:44,BSBEV,395.75
19622,2022-01-12 19:58:44,2022-01-16 06:30:28,TRADH,395.75
24279,2019-04-03 11:44:02,2019-04-07 13:15:01,RICSU,395.75
25095,2019-07-21 06:08:37,2019-07-23 22:02:21,CONSH,395.75
25799,2013-09-24 07:34:09,2013-09-27 02:16:19,GODOS,395.75
11749,2020-05-13 23:12:48,2020-05-15 03:10:37,LEHMS,395.5
12316,2018-03-15 09:53:39,2018-04-03 08:27:42,GOURL,395.5
12755,2023-07-06 13:03:36,2023-07-09 00:30:11,FOLIG,395.5
13039,2021-04-01 21:11:49,2021-04-03 15:37:11,LAUGB,395.5
16340,2016-08-25 02:57:51,2016-08-29 05:03:15,BOLID,395.5
16790,2017-03-09 16:27:20,2017-03-22 02:36:18,CHOPS,395.5
21104,2013-09-10 11:12:10,2013-09-12 06:29:40,BONAP,395.5
25174,2015-11-30 07:33:13,2015-12-13 18:16:42,BLONP,395.5
25961,2014-10-07 03:14:47,2014-10-08 03:28:56,MEREP,395.5
26012,2018-10-01 05:58:40,2018-10-02 22:55:15,SPECD,395.5
11716,2014-08-01 21:56:05,2014-08-07 14:20:38,SANTG,395.25
12683,2013-05-04 01:45:51,2013-05-25 18:09:08,RATTC,395.25
13420,2017-01-21 19:39:33,2017-01-25 19:39:45,VALON,395.25
15118,2017-05-25 21:44:49,2017-05-28 22:18:09,BLAUS,395.25
15908,2015-12-01 16:41:28,2015-12-21 03:06:16,RICAR,395.25
18684,2020-10-15 08:11:41,2020-10-17 13:02:24,FISSA,395.25
19723,2019-08-27 11:58:13,2019-08-31 14:32:51,GROSR,395.25
19799,2019-01-16 03:50:42,2019-01-16 05:52:40,GROSR,395.25
20451,2017-04-19 04:36:27,2017-04-23 18:00:24,LILAS,395.25
23819,2018-11-27 01:45:19,2018-12-06 23:16:51,CHOPS,395.25
25722,2014-10-17 00:58:34,2014-10-21 02:33:00,SPECD,395.25
26226,2017-10-28 14:58:26,2017-11-12 14:27:44,BERGS,395.25
15367,2022-09-04 22:12:31,2022-09-06 18:28:13,LINOD,395.0
16404,2013-12-08 20:48:14,2013-12-10 04:01:48,LONEP,395.0
16908,2019-08-20 15:41:12,2019-09-04 12:06:18,RANCH,395.0
19605,2015-11-29 19:33:19,2015-12-01 00:55:36,TRAIH,395.0
20590,2018-11-11 12:15:05,2018-11-13 06:01:37,FOLKO,395.0
21977,2014-07-21 00:27:11,2014-07-31 14:24:09,CONSH,395.0
22031,2023-10-16 12:40:31,2023-10-17 14:51:36,BLONP,395.0
24031,2013-11-08 17:38:39,2013-11-08 21:34:35,QUEEN,395.0
26177,2019-02-23 04:37:27,2019-03-07 01:50:17,COMMI,395.0
12009,2014-04-14 11:17:19,2014-04-20 11:11:24,ANTON,394.75
15181,2014-04-25 21:52:36,2014-04-27 10:00:25,OCEAN,394.75
16058,2022-10-16 12:52:00,2022-11-01 05:24:59,COMMI,394.75
17268,2023-01-06 08:45:07,2023-01-06 21:37:39,GALED,394.75
18053,2014-09-15 02:54:45,2014-09-17 17:11:40,GOURL,394.75
25841,2015-05-02 23:28:05,2015-05-04 14:48:34,GODOS,394.75
15088,2020-01-20 23:06:57,2020-02-10 11:20:27,FRANR,394.5
15602,2022-06-23 14:32:16,2022-06-29 06:48:26,VALON,394.5
16141,2019-05-22 22:26:42,2019-05-23 17:11:21,VICTE,394.5
17297,2014-10-07 08:47:47,2014-10-08 12:24:40,FAMIA,394.5
17564,2019-06-06 05:06:06,2019-06-17 07:30:06,RANCH,394.5
18243,2022-01-09 15:59:35,2022-01-11 18:39:58,MORGK,394.5
19134,2023-05-13 15:40:07,2023-05-27 20:42:48,FRANK,394.5
19344,2020-05-16 14:09:46,2020-05-17 04:17:16,ALFKI,394.5
19733,2019-10-10 23:46:42,2019-10-14 09:27:53,QUICK,394.5
22531,2019-04-06 15:13:43,2019-04-08 00:54:57,VAFFE,394.5
22758,2022-11-10 12:41:58,2022-11-11 14:06:59,BOLID,394.5
12814,2016-10-27 21:29:09,2016-10-29 18:56:28,LILAS,394.25
15074,2018-03-05 09:46:32,2018-03-10 13:02:44,MAGAA,394.25
15087,2021-10-28 11:29:54,2021-11-03 04:47:10,OCEAN,394.25
16335,2018-11-16 13:44:41,2018-11-24 19:16:30,BOLID,394.25
19604,2017-05-12 22:21:09,2017-05-14 20:08:52,BONAP,394.25
22635,2019-12-19 22:05:44,2019-12-21 13:07:53,LONEP,394.25
25671,2013-09-17 00:27:02,2013-09-18 03:20:40,EASTC,394.25
18151,2019-04-18 15:26:16,2019-04-23 20:11:18,SUPRD,394.0
19048,2016-07-10 12:27:24,2016-07-23 02:21:39,HILAA,394.0
21130,2019-06-17 13:24:52,2019-06-26 01:14:28,ERNSH,394.0
23214,2019-12-26 01:24:28,2020-01-07 19:59:32,FOLIG,394.0
12454,2017-06-27 16:17:02,2017-07-08 16:48:24,LACOR,393.75
22664,2013-01-11 11:41:48,2013-01-18 08:30:49,MAGAA,393.75
11744,2019-03-28 22:35:30,2019-04-11 06:26:49,AROUT,393.5
14536,2023-07-27 13:55:36,2023-07-27 21:24:39,LACOR,393.5
15545,2019-12-14 21:29:21,2019-12-20 17:08:20,KOENE,393.5
15554,2019-11-26 20:42:47,2019-11-28 14:12:07,MAGAA,393.5
17904,2021-12-07 08:31:58,2021-12-17 01:34:08,RATTC,393.5
21581,2018-05-04 15:43:31,2018-05-10 02:44:58,LAUGB,393.5
23897,2023-06-29 16:07:14,2023-07-04 22:57:13,FRANR,393.5
25173,2022-08-04 20:43:02,2022-08-10 20:31:43,PARIS,393.5
26218,2021-09-12 09:37:14,2021-09-20 02:27:08,MEREP,393.5
11683,2015-09-30 17:07:34,2015-10-07 03:57:10,ALFKI,393.25
14174,2018-10-11 12:13:40,2018-10-16 01:58:14,PICCO,393.25
16031,2012-12-09 03:44:01,2012-12-28 04:28:10,RICAR,393.25
16101,2023-02-22 01:15:50,2023-02-23 22:27:40,WANDK,393.25
17945,2020-06-23 05:12:56,2020-06-23 12:16:59,SPLIR,393.25
18927,2021-11-08 05:07:09,2021-12-03 14:22:11,WHITC,393.25
19059,2019-10-11 23:23:31,2019-10-12 01:25:32,WHITC,393.25
24231,2017-11-10 11:35:34,2017-11-19 15:22:54,DRACD,393.25
11259,2023-01-22 17:33:30,2023-01-30 16:27:30,LONEP,393.0
13069,2016-04-06 09:06:30,2016-04-19 04:17:58,VICTE,393.0
15399,2018-08-21 04:39:59,2018-08-24 06:23:02,DUMON,393.0
15477,2021-12-17 22:57:52,2021-12-19 12:59:06,LAUGB,393.0
17985,2015-01-29 02:36:30,2015-02-05 02:53:41,RATTC,393.0
18580,2017-08-06 09:52:19,2017-08-09 16:35:58,OLDWO,393.0
20279,2023-02-04 08:55:23,2023-02-06 07:16:06,THECR,393.0
21563,2014-01-08 16:35:15,2014-01-08 21:34:24,LAZYK,393.0
22401,2020-01-28 16:14:07,2020-01-31 05:54:21,GALED,393.0
22682,2017-01-18 09:53:05,2017-02-12 18:20:02,MORGK,393.0
25907,2013-05-09 14:04:07,2013-05-10 09:29:52,QUEEN,393.0
25971,2022-05-07 08:56:16,2022-05-07 09:17:33,KOENE,393.0
15735,2020-11-27 09:28:11,2020-11-30 23:15:01,NORTS,392.75
20500,2021-01-08 12:38:18,2021-01-09 04:42:36,GREAL,392.75
21454,2022-09-26 21:38:52,2022-10-16 04:28:36,DRACD,392.75
22609,2022-01-14 05:58:30,2022-01-17 18:58:19,PICCO,392.75
22647,2017-08-18 03:09:46,2017-08-27 19:29:51,FOLIG,392.75
23366,2020-04-11 08:08:04,2020-04-17 08:59:09,LAUGB,392.75
24037,2021-05-13 05:02:25,2021-05-18 13:38:29,BSBEV,392.75
12884,2022-12-22 13:47:46,2022-12-29 22:23:18,TOMSP,392.5
13404,2015-04-27 13:21:12,2015-04-29 01:09:51,SEVES,392.5
13509,2015-08-22 14:11:51,2015-08-25 05:16:32,OTTIK,392.5
16746,2016-06-28 16:04:50,2016-07-08 17:21:46,HUNGC,392.5
16764,2014-12-03 06:02:52,2014-12-11 15:32:26,VAFFE,392.5
18288,2019-06-15 20:14:17,2019-07-08 19:17:01,WELLI,392.5
23234,2021-07-30 09:09:28,2021-07-30 17:03:55,OCEAN,392.5
25426,2015-03-22 02:06:48,2015-03-25 23:48:22,CENTC,392.5
25557,2012-09-21 23:47:15,2012-09-26 10:36:52,WHITC,392.5
25576,2022-05-17 19:56:20,2022-06-04 18:21:31,LACOR,392.5
25741,2023-08-15 21:56:34,2023-09-03 19:22:12,FAMIA,392.5
25788,2023-09-01 20:47:26,2023-09-02 21:43:05,REGGC,392.5
25878,2021-12-23 20:49:32,2021-12-26 10:24:57,LONEP,392.5
11435,2019-08-27 13:28:25,2019-08-28 16:38:28,ANATR,392.25
12319,2017-05-29 04:52:25,2017-05-30 06:42:02,ANATR,392.25
17755,2017-08-20 08:02:18,2017-08-21 06:47:29,HUNGO,392.25
23690,2020-05-28 07:34:31,2020-05-29 14:05:43,MEREP,392.25
11356,2014-07-19 10:56:18,2014-07-23 00:37:21,KOENE,392.0
11380,2018-08-13 08:04:11,2018-08-19 18:37:35,FRANR,392.0
15339,2021-01-02 23:15:58,2021-01-13 00:11:43,CONSH,392.0
17774,2015-08-04 20:14:30,2015-08-15 23:38:47,THEBI,392.0
17911,2016-02-15 05:54:08,2016-03-01 01:55:07,FAMIA,392.0
21131,2023-03-07 02:14:33,2023-03-15 07:49:16,LONEP,392.0
21852,2019-01-31 16:54:52,2019-02-05 06:51:38,FOLIG,392.0
22469,2020-06-12 13:08:00,2020-06-18 01:13:22,REGGC,392.0
26198,2018-08-03 21:50:51,2018-08-07 17:58:30,KOENE,392.0
12994,2022-11-21 10:45:07,2022-12-11 21:51:04,MORGK,391.75
13250,2018-02-20 04:36:57,2018-02-25 12:34:34,CACTU,391.75
14043,2016-09-23 12:38:47,2016-09-27 03:27:58,QUICK,391.75
16711,2022-06-14 13:53:33,2022-06-19 13:08:08,BOTTM,391.75
19764,2013-03-03 22:10:12,2013-03-04 00:20:18,PICCO,391.75
20851,2022-10-28 20:07:54,2022-11-03 02:22:14,WELLI,391.75
22217,2013-08-30 03:20:11,2013-09-02 09:58:44,RANCH,391.75
25282,2016-03-02 07:38:56,2016-03-08 13:51:01,COMMI,391.75
11760,2014-11-09 00:46:10,2014-11-19 13:07:26,BOTTM,391.5
11851,2013-03-20 09:44:41,2013-04-01 07:04:09,VALON,391.5
12042,2013-01-13 19:32:40,2013-02-04 09:21:35,RICAR,391.5
15269,2019-09-04 17:58:15,2019-09-04 18:40:17,WHITC,391.5
16092,2021-06-07 18:19:53,2021-06-11 11:01:30,DRACD,391.5
19092,2015-02-12 22:55:14,2015-02-13 13:44:54,KOENE,391.5
20120,2019-03-09 19:40:41,2019-03-20 10:58:35,WOLZA,391.5
23812,2016-04-26 06:17:30,2016-05-02 09:47:12,OTTIK,391.5
15975,2016-01-22 11:40:11,2016-01-26 03:21:19,BSBEV,391.25
16034,2023-10-08 16:11:11,2023-10-17 09:47:52,LAZYK,391.25
18141,2014-05-04 08:09:46,2014-05-26 14:14:05,ALFKI,391.25
19202,2021-08-10 04:16:25,2021-08-21 02:52:12,ANTON,391.25
19708,2013-12-22 07:09:34,2014-01-03 15:33:52,BLAUS,391.25
20880,2022-01-30 03:23:16,2022-02-01 16:13:41,SANTG,391.25
21107,2021-02-08 19:00:00,2021-02-27 16:06:01,FRANS,391.25
23133,2015-01-27 16:13:11,2015-02-06 07:40:58,FOLIG,391.25
23368,2020-09-22 03:03:56,2020-09-26 10:58:30,OTTIK,391.25
23916,2021-08-17 14:12:40,2021-08-29 12:52:07,PERIC,391.25
25714,2017-04-25 04:29:17,2017-04-26 04:12:34,PRINI,391.25
12652,2021-11-10 16:49:35,2021-11-19 13:07:32,MAGAA,391.0
17628,2023-10-11 05:28:33,2023-10-19 23:31:51,FURIB,391.0
19613,2017-10-17 00:34:23,2017-11-02 21:03:19,SANTG,391.0
25520,2019-01-07 10:29:46,2019-01-14 00:49:05,EASTC,391.0
14064,2018-01-13 12:31:59,2018-02-01 17:30:07,THEBI,390.75
14529,2015-10-18 15:28:03,2015-10-20 20:11:06,ANTON,390.75
15875,2018-11-01 17:35:22,2018-11-07 13:54:11,DRACD,390.75
16959,2014-05-23 07:51:44,2014-06-06 10:03:05,GROSR,390.75
23557,2012-10-17 02:18:25,2012-10-18 02:32:04,TORTU,390.75
24525,2013-03-07 19:37:27,2013-03-10 17:57:16,ANTON,390.75
24888,2021-08-15 11:37:44,2021-08-19 09:58:55,RICAR,390.75
25885,2016-07-25 04:19:40,2016-08-11 12:42:42,BSBEV,390.75
13943,2013-11-22 08:09:46,2013-12-19 21:16:33,CHOPS,390.5
14727,2013-07-16 17:52:26,2013-07-22 09:18:18,VALON,390.5
17172,2021-01-14 06:51:03,2021-01-16 12:49:15,ROMEY,390.5
18273,2022-07-27 16:05:46,2022-08-08 10:34:42,VAFFE,390.5
18319,2023-02-04 06:58:15,2023-02-05 17:58:27,LETSS,390.5
22946,2016-08-13 02:10:43,2016-08-13 09:05:52,WELLI,390.5
23197,2020-03-06 15:56:04,2020-03-17 20:14:21,OLDWO,390.5
25632,2021-05-29 05:42:23,2021-06-12 08:49:04,LETSS,390.5
25815,2021-08-01 04:36:22,2021-08-03 03:32:50,KOENE,390.5
26256,2023-05-23 20:04:50,2023-06-07 08:27:56,SPLIR,390.5
11943,2016-04-07 22:47:04,2016-04-28 02:55:13,FURIB,390.25
12154,2020-09-23 13:36:22,2020-09-24 09:41:31,RATTC,390.25
12447,2018-02-14 07:40:25,2018-02-14 19:29:04,HUNGC,390.25
14044,2023-10-15 20:26:54,2023-10-23 08:51:03,LAZYK,390.25
14684,2014-06-14 07:14:37,2014-06-25 10:36:20,WELLI,390.25
16168,2015-12-21 00:17:00,2016-01-17 12:23:21,RICAR,390.25
16590,2012-10-20 20:21:28,2012-11-07 20:45:18,ANTON,390.25
17030,2021-11-18 03:53:11,2021-11-18 11:13:10,SIMOB,390.25
19761,2014-08-02 02:23:01,2014-08-03 01:03:44,DUMON,390.25
21164,2023-08-18 21:58:04,2023-08-21 11:24:17,LILAS,390.25
21559,2012-09-21 02:16:09,2012-09-26 05:30:21,RICSU,390.25
25750,2014-01-22 11:00:39,2014-01-25 03:14:49,QUEEN,390.25
25817,2022-11-08 23:58:15,2022-11-13 23:08:59,LONEP,390.25
20060,2012-12-14 11:01:31,2012-12-18 23:23:17,GODOS,390.0
24401,2021-03-24 13:39:47,2021-03-25 03:11:02,BSBEV,390.0
25065,2021-07-17 16:04:52,2021-07-18 13:36:38,FAMIA,390.0
14381,2021-07-12 23:21:19,2021-07-21 01:22:38,CHOPS,389.75
19874,2015-07-11 08:15:33,2015-07-20 08:37:29,NORTS,389.75
20046,2015-08-13 19:10:18,2015-08-15 02:55:59,FRANK,389.75
22836,2015-03-24 21:45:35,2015-03-27 04:19:58,OLDWO,389.75
25668,2013-12-13 18:37:26,2014-01-02 18:26:45,ISLAT,389.75
25882,2016-03-26 08:37:23,2016-04-10 00:51:28,FRANR,389.75
26394,2019-03-22 05:27:18,2019-04-06 15:40:37,KOENE,389.75
17234,2021-10-01 12:25:40,2021-10-25 05:23:54,RANCH,389.5
18761,2016-05-25 11:13:19,2016-05-27 09:01:33,FISSA,389.5
19900,2017-09-26 21:04:18,2017-10-17 13:10:47,HILAA,389.5
21572,2013-09-23 16:30:59,2013-10-14 10:58:54,GOURL,389.5
21912,2014-11-03 08:19:35,2014-11-05 22:37:38,ISLAT,389.5
13408,2014-12-26 20:26:55,2015-01-07 00:09:25,VINET,389.25
16040,2020-07-08 06:37:15,2020-07-09 14:19:46,LAUGB,389.25
17329,2020-09-07 13:14:10,2020-09-07 15:02:33,FOLIG,389.25
